core,TD,BD,age,CO2,d18O,dD,CH4,TAC
ALHIC2201,63.78914899120538,,,,,,493.9940714627258,
ALHIC2201,63.79606382978723,,,,,,458.6801736500868,
ALHIC2201,63.80300310398344,,,,,,490.4894957196908,
ALHIC2201,63.80986290739783,,,,,,489.4786350868375,
ALHIC2201,63.81677304964539,,,,,,448.8733669408631,
ALHIC2201,63.82371702017589,,,,,,481.74872779400846,
ALHIC2201,63.83057682359027,,,,,,479.7253305406657,
ALHIC2201,63.837482269503546,,,,,,434.0572058834361,
ALHIC2201,63.84443093636834,,,,,,468.8826802843095,
ALHIC2201,63.85129073978272,,,,,,467.4168534269275,
ALHIC2201,63.85819149,,,,,,418.48918171449634,
ALHIC2201,63.86514184397163,,,,,,414.6206353804792,
ALHIC2201,63.87200465597517,,,,,,448.9961280660568,
ALHIC2201,63.878900709219856,,,,,,406.8476478827606,
ALHIC2201,63.88585106382978,,,,,,403.7303118516202,
ALHIC2201,63.89271857216761,,,,,,430.0500741274173,
ALHIC2201,63.89960992907801,,,,,,401.69335714592046,
ALHIC2201,63.90656028368794,,,,,,401.58149406059647,
ALHIC2201,63.91343248836006,,,,,,417.1171791491247,
ALHIC2201,63.920319148936166,,,,,,404.8663690586369,
ALHIC2201,63.96921086675292,,,,,,406.4587914,
ALHIC2201,63.98279430789133,,,,,,410.8096734648284,
ALHIC2201,63.99637774902976,,,,,,411.8852169111183,
ALHIC2201,64.00996119016818,,,,,,412.82146361923327,
ALHIC2201,64.02354463,,,,,,416.4200331457069,
ALHIC2201,64.03712807244503,,,,,,422.9480717430024,
ALHIC2201,64.05071151358344,,,,,,434.8780793646838,
ALHIC2201,64.06429495472186,,,,,,442.4096910426082,
ALHIC2201,64.07787839586028,,,,,,445.2105139367581,
ALHIC2201,64.08820181112549,,,,,,444.5488118468555,
ALHIC2201,64.09499353,,,,,,443.7294465012096,
ALHIC2201,64.10180901947386,,,,,,415.3294225907205,
ALHIC2201,64.10864195421934,,,,,,418.43647336789456,
ALHIC2201,64.11547489,,,,,,419.4806283189029,
ALHIC2201,64.12229624838292,,,,,,437.37819573637614,
ALHIC2201,64.12908796895213,,,,,,435.3456472715105,
ALHIC2201,64.13587968952135,,,,,,433.8740368352699,
ALHIC2201,64.14267141009056,,,,,,432.3043850878532,
ALHIC2201,64.14950290399726,,,,,,423.3617100214343,
ALHIC2201,64.15633583874273,,,,,,428.1298869016141,
ALHIC2201,64.16316877348821,,,,,,431.5157771368161,
ALHIC2201,64.16997412677878,,,,,,425.7703059,
ALHIC2201,64.17676585,,,,,,423.2121553255105,
ALHIC2201,64.18355757,,,,,,424.1342969562307,
ALHIC2201,64.19036385,,,,,,459.5323106,
ALHIC2201,64.19719678852067,,,,,,467.0596331,
ALHIC2201,64.20402972326613,,,,,,471.5913315744592,
ALHIC2201,64.21086028460543,,,,,,426.4046620360253,
ALHIC2201,64.21765200517464,,,,,,427.45578228706086,
ALHIC2201,64.22444372574385,,,,,,426.5876218603944,
ALHIC2201,64.23123544631306,,,,,,426.3279173004684,
ALHIC2201,64.23805774,,,,,,478.6798704717231,
ALHIC2201,64.24489067304407,,,,,,477.07884665654655,
ALHIC2201,64.25172360778954,,,,,,473.7602766496375,
ALHIC2201,64.25853816300129,,,,,,423.3552996697144,
ALHIC2201,64.26532988,,,,,,424.8557787838925,
ALHIC2201,64.27212160413971,,,,,,422.08215311155504,
ALHIC2201,64.27891868807653,,,,,,459.6138328857753,
ALHIC2201,64.28575162,,,,,,455.7038169860925,
ALHIC2201,64.29258455756747,,,,,,452.5328060019151,
ALHIC2201,64.29941749231294,,,,,,449.17905805477295,
ALHIC2201,64.30621604139715,,,,,,421.9906577019232,
ALHIC2201,64.31300776196636,,,,,,420.1934771121689,
ALHIC2201,64.31979948253557,,,,,,419.8978517815381,
ALHIC2201,64.32661257259993,,,,,,440.3694205030832,
ALHIC2201,64.33344551,,,,,,442.62504720975846,
ALHIC2201,64.34027844209088,,,,,,440.8665145837882,
ALHIC2201,64.3471022,,,,,,417.48980406537527,
ALHIC2201,64.35389391979301,,,,,,421.0292378432193,
ALHIC2201,64.36068564036222,,,,,,421.1074413,
ALHIC2201,64.36747736093143,,,,,,423.0344111766781,
ALHIC2201,64.37430645712334,,,,,,440.6335412222231,
ALHIC2201,64.38113939,,,,,,438.7936027360053,
ALHIC2201,64.38797232661427,,,,,,438.43600824328286,
ALHIC2201,64.39478007761966,,,,,,428.0520414370267,
ALHIC2201,64.40157179818887,,,,,,430.64236110009847,
ALHIC2201,64.40836351875808,,,,,,431.9294223400153,
ALHIC2201,64.41516740690126,,,,,,432.4379847740518,
ALHIC2201,64.42200034164674,,,,,,431.8043425215806,
ALHIC2201,64.42883327639221,,,,,,431.0058348027168,
ALHIC2201,64.43566621113769,,,,,,429.5363298591408,
ALHIC2201,64.44245795601552,,,,,,448.6561782,
ALHIC2201,64.44924967658473,,,,,,451.0168823256981,
ALHIC2201,64.45604139715394,,,,,,456.5695337627803,
ALHIC2201,64.46286129142467,,,,,,427.8582808243119,
ALHIC2201,64.46969422617013,,,,,,427.9707428164808,
ALHIC2201,64.47652716091561,,,,,,427.5664637,
ALHIC2201,64.48334411384216,,,,,,474.9484692952327,
ALHIC2201,64.52997014925374,,,,,,482.37660566787537,
ALHIC2201,64.54340298507464,,,,,,489.0781049,
ALHIC2201,64.55683582089553,,,,,,492.1903540994136,
ALHIC2201,64.57026865671642,,,,,,493.8057637474803,
ALHIC2201,64.58370149253732,,,,,,492.9094744464194,
ALHIC2201,64.59713432835821,,,,,,485.7500515007854,
ALHIC2201,64.61056716417912,,,,,,476.6991681241715,
ALHIC2201,64.62400000000001,,,,,,466.42936083432267,
ALHIC2201,64.63743284,,,,,,456.82414353276414,
ALHIC2201,64.65086567,,,,,,450.5490203912807,
ALHIC2201,64.66429850746269,,,,,,443.9760211392816,
ALHIC2201,64.67773134328358,,,,,,438.9212243,
ALHIC2201,64.69116417910449,,,,,,434.23800455436543,
ALHIC2201,64.70459701492538,,,,,,429.9913450589259,
ALHIC2201,64.71802985074628,,,,,,427.8181348583408,
ALHIC2201,64.73146268656717,,,,,,429.93239185536174,
ALHIC2201,64.74489552238806,,,,,,434.4861494719773,
ALHIC2201,64.75832835820896,,,,,,437.9866053805347,
ALHIC2201,64.77176119402986,,,,,,443.8693422501324,
ALHIC2201,64.78519402985076,,,,,,447.4789773834211,
ALHIC2201,64.79862686567165,,,,,,453.0045450190853,
ALHIC2201,64.81205970149254,,,,,,458.8404123008071,
ALHIC2201,64.82549253731344,,,,,,463.3185237884755,
ALHIC2201,64.83892537313433,,,,,,469.32602576744296,
ALHIC2201,64.85235820895522,,,,,,470.5273051074274,
ALHIC2201,64.86579104477613,,,,,,473.9065809313835,
ALHIC2201,64.87922388059702,,,,,,475.12498711426576,
ALHIC2201,64.89265671641792,,,,,,473.8981109,
ALHIC2201,64.90608955223881,,,,,,472.31974012005657,
ALHIC2201,64.91952239,,,,,,474.8079659692997,
ALHIC2201,64.96000000000001,,,,,,446.4977373208688,
ALHIC2201,64.96000000000001,,,,,,447.0381867473504,
ALHIC2201,64.96000000000001,,,,,,434.9912646396773,
ALHIC2201,64.96000000000001,,,,,,494.0151481284683,
ALHIC2201,64.96000000000001,,,,,,497.8147630974626,
ALHIC2201,64.96000000000001,,,,,,463.73260112921264,
ALHIC2201,64.96000000000001,,,,,,489.9307112965996,
ALHIC2201,64.96000000000001,,,,,,487.7112472345594,
ALHIC2201,64.96000000000001,,,,,,491.5587974637016,
ALHIC2201,64.96000000000001,,,,,,487.4216786597808,
ALHIC2201,64.96000000000001,,,,,,435.2606097074759,
ALHIC2201,64.96000000000001,,,,,,487.6534395000345,
ALHIC2201,64.96000000000001,,,,,,483.1175910189719,
ALHIC2201,64.96000000000001,,,,,,455.8336276747503,
ALHIC2201,64.96000000000001,,,,,,459.7664377,
ALHIC2201,64.96000000000001,,,,,,440.1108897094632,
ALHIC2201,64.96000000000001,,,,,,450.7862057543444,
ALHIC2201,64.96000000000001,,,,,,472.9881071299111,
ALHIC2201,64.96000000000001,,,,,,468.2260234334015,
ALHIC2201,64.96000000000001,,,,,,482.5298390010154,
ALHIC2201,64.96000000000001,,,,,,478.06515843009936,
ALHIC2201,64.96000000000001,,,,,,481.68189341704897,
ALHIC2201,64.96000000000001,,,,,,497.1489279996251,
ALHIC2201,64.96000000000001,,,,,,465.23963497834654,
ALHIC2201,64.96000000000001,,,,,,477.5534027,
ALHIC2201,64.96000000000001,,,,,,451.73577409791534,
ALHIC2201,64.96000000000001,,,,,,443.8016082293788,
ALHIC2201,64.96000000000001,,,,,,439.1197631699832,
ALHIC2201,64.96000000000001,,,,,,441.0699144719057,
ALHIC2201,65.00971967133881,,,,,,488.12752716316936,
ALHIC2201,65.02494441759305,,,,,,488.13867752712906,
ALHIC2201,65.04016916384728,,,,,,488.10145378587833,
ALHIC2201,65.04974745417516,,,,,,479.77515344240953,
ALHIC2201,65.05667617107943,,,,,,483.2185564,
ALHIC2201,65.06361527,,,,,,492.80137040224366,
ALHIC2201,65.07061865635573,,,,,,493.42189565760265,
ALHIC2201,65.07759063136456,,,,,,502.4156920394244,
ALHIC2201,65.08451934826884,,,,,,505.0248758,
ALHIC2201,65.09147655872403,,,,,,509.4711960880303,
ALHIC2201,65.09847994200098,,,,,,520.3116181,
ALHIC2201,65.10543380855397,,,,,,521.3718878,
ALHIC2201,65.11236252545825,,,,,,528.5826052907144,
ALHIC2201,65.11933784436927,,,,,,554.6222752064671,
ALHIC2201,65.12634122764621,,,,,,562.7662440870163,
ALHIC2201,65.13327698574338,,,,,,542.7549820159766,
ALHIC2201,65.14020570264766,,,,,,550.1085849818966,
ALHIC2201,65.14719913001451,,,,,,565.8668236188475,
ALHIC2201,65.15419144602852,,,,,,550.1336727010865,
ALHIC2201,65.16112016293279,,,,,,549.9484262792865,
ALHIC2201,65.16805703,,,,,,561.3213733287304,
ALHIC2201,65.17506041565974,,,,,,561.1653762027546,
ALHIC2201,65.18203462321793,,,,,,578.8026177755282,
ALHIC2201,65.18896334,,,,,,591.4851053,
ALHIC2201,65.19591831802803,,,,,,555.0421895075742,
ALHIC2201,65.20292170130499,,,,,,547.1795121088036,
ALHIC2201,65.20987780040733,,,,,,588.8525453666643,
ALHIC2201,65.21680651731161,,,,,,585.9233120111905,
ALHIC2201,65.22377960367328,,,,,,517.4346062,
ALHIC2201,65.23078298695023,,,,,,504.72140705420713,
ALHIC2201,65.23772097759674,,,,,,556.2096008813566,
ALHIC2201,65.24464969450102,,,,,,543.6392123,
ALHIC2201,65.25164088931852,,,,,,470.2380670484749,
ALHIC2201,65.25863543788188,,,,,,522.6904227737577,
ALHIC2201,65.26556415478615,,,,,,513.7463221164377,
ALHIC2201,65.27249879168681,,,,,,443.4078354382475,
ALHIC2201,65.27950217496375,,,,,,436.0247915997858,
ALHIC2201,65.28647861507129,,,,,,484.80667967747263,
ALHIC2201,65.29340733197556,,,,,,471.6507867552748,
ALHIC2201,65.30036007733206,,,,,,419.2128794528155,
ALHIC2201,65.30736346,,,,,,410.5648489103401,
ALHIC2201,65.31432179,,,,,,431.5641126,
ALHIC2201,65.32227698574339,,,,,,417.0668942744522,
ALHIC2201,65.33510794297352,,,,,,400.54463038207336,
ALHIC2201,65.34793890020367,,,,,,400.32768810751617,
ALHIC2201,65.40530683403068,,,,,,409.1249521639452,
ALHIC2201,65.41251743375174,,,,,,408.5589044797373,
ALHIC2201,65.41972803347281,,,,,,409.7113916809599,
ALHIC2201,65.42693863319387,,,,,,413.1063941655229,
ALHIC2201,65.43414923291492,,,,,,419.3580518650177,
ALHIC2201,65.44135983263598,,,,,,423.90926839631146,
ALHIC2201,65.44857043235704,,,,,,429.67360742034856,
ALHIC2201,65.45578103207811,,,,,,436.2912103895532,
ALHIC2201,65.46299163179917,,,,,,438.6790594099887,
ALHIC2201,65.47020223152022,,,,,,445.1431214685383,
ALHIC2201,65.47741283124128,,,,,,448.6919027044751,
ALHIC2201,65.48462343096234,,,,,,456.4214620632462,
ALHIC2201,65.49183403,,,,,,464.65242105464847,
ALHIC2201,65.49904463040447,,,,,,471.8000688937374,
ALHIC2201,65.50625523012552,,,,,,483.89958985001374,
ALHIC2201,65.51346582984658,,,,,,489.6784139975031,
ALHIC2201,65.52067642956764,,,,,,495.4366643665643,
ALHIC2201,65.52788703,,,,,,495.8771220600236,
ALHIC2201,65.53509762900977,,,,,,495.82125422474746,
ALHIC2201,65.54230822873082,,,,,,495.49827388917953,
ALHIC2201,65.54951882845188,,,,,,492.1353658,
ALHIC2201,65.55672942817294,,,,,,495.9722658316792,
ALHIC2201,65.56394003,,,,,,490.7298567747033,
ALHIC2201,65.57115062761507,,,,,,493.7073151620053,
ALHIC2201,65.57836122733612,,,,,,493.8803994551979,
ALHIC2201,65.58556860321384,,,,,,476.3013444,
ALHIC2201,65.59277503090235,,,,,,475.8832764198645,
ALHIC2201,65.59998145859085,,,,,,475.7680269413529,
ALHIC2201,65.60718788627936,,,,,,474.1175880414545,
ALHIC2201,65.61439431396786,,,,,,472.43030391921457,
ALHIC2201,65.62160074165637,,,,,,471.5995579529217,
ALHIC2201,65.62880716934487,,,,,,468.7146088367464,
ALHIC2201,65.63601359703337,,,,,,467.4847341464499,
ALHIC2201,65.64322002472188,,,,,,464.37454125489177,
ALHIC2201,65.65042645241039,,,,,,462.2038376,
ALHIC2201,65.65763288009889,,,,,,459.3361707304884,
ALHIC2201,65.66483930778739,,,,,,456.6304650131773,
ALHIC2201,65.67204573547589,,,,,,452.3907129750037,
ALHIC2201,65.67925216,,,,,,450.74695556142143,
ALHIC2201,65.68645859085291,,,,,,449.3118016506227,
ALHIC2201,65.69366501854141,,,,,,445.34953056476576,
ALHIC2201,65.70087144622991,,,,,,443.2370980714848,
ALHIC2201,65.70807787391841,,,,,,440.5089421,
ALHIC2201,65.71528430160693,,,,,,436.2261233516664,
ALHIC2201,65.72249072929543,,,,,,433.0546068352648,
ALHIC2201,65.72969715698393,,,,,,428.9456893454554,
ALHIC2201,65.79692846034214,,,,,,452.7398230018002,
ALHIC2201,65.80464230171073,,,,,,448.3074909824164,
ALHIC2201,65.81239719400097,,,,,,414.6108850802818,
ALHIC2201,65.82019593613933,,,,,,409.9038390024271,
ALHIC2201,65.82794453,,,,,,434.42587381838143,
ALHIC2201,65.83565837221359,,,,,,428.1838792844413,
ALHIC2201,65.84344218674407,,,,,,394.5170743,
ALHIC2201,65.85124092888245,,,,,,391.7751296039269,
ALHIC2201,65.85896060134785,,,,,,417.6175506,
ALHIC2201,65.86668843734881,,,,,,387.1493715296266,
ALHIC2201,65.87448717948718,,,,,,385.2110805764497,
ALHIC2201,65.88226283048212,,,,,,409.66038738216224,
ALHIC2201,65.88997667,,,,,,410.8617074576643,
ALHIC2201,65.89773343009192,,,,,,381.6794955,
ALHIC2201,65.90553217,,,,,,381.88876839211656,
ALHIC2201,65.91327890098496,,,,,,414.2463285235481,
ALHIC2201,65.92099274235355,,,,,,414.0328510325641,
ALHIC2201,65.92877842283502,,,,,,382.9533148607844,
ALHIC2201,65.93657716,,,,,,383.5906899001645,
ALHIC2201,65.94429497148782,,,,,,413.5869398587543,
ALHIC2201,65.95202467343977,,,,,,381.6677594332286,
ALHIC2201,65.95982341557813,,,,,,381.5322246714927,
ALHIC2201,65.96759720062208,,,,,,407.1030424236564,
ALHIC2201,65.97531104199066,,,,,,403.22256453201567,
ALHIC2201,65.98306966618287,,,,,,380.41893638017217,
ALHIC2201,65.99086840832125,,,,,,381.9267724,
ALHIC2201,65.99861327112494,,,,,,400.73636655951657,
ALHIC2201,66.00632711249352,,,,,,398.1044049835857,
ALHIC2201,66.01411465892598,,,,,,389.660052,
ALHIC2201,66.02191340106435,,,,,,388.8082059280116,
ALHIC2201,66.02962934,,,,,,399.2840022846768,
ALHIC2201,66.03736090953072,,,,,,385.8028441233912,
ALHIC2201,66.04515965,,,,,,384.0075648584712,
ALHIC2201,66.05293157076206,,,,,,397.1616742488403,
ALHIC2201,66.06064541213064,,,,,,395.3947252865747,
ALHIC2201,66.06840590227382,,,,,,375.2499987553591,
ALHIC2201,66.07620464,,,,,,373.0997704819204,
ALHIC2201,66.08394764126491,,,,,,387.43393450649353,
ALHIC2201,66.09166148,,,,,,383.5036796146189,
ALHIC2201,66.09945089501694,,,,,,371.6990974060036,
ALHIC2201,66.23423861852433,,,,,,371.8166686828976,
ALHIC2201,66.24993720565149,,,,,,372.8701232073477,
ALHIC2201,66.26563579277865,,,,,,375.8237890400284,
ALHIC2201,66.28133437990581,,,,,,378.07524671656864,
ALHIC2201,66.29703296703296,,,,,,379.2994780458243,
ALHIC2201,66.31084772370487,,,,,,383.8171546982279,
ALHIC2201,66.31602825745682,,,,,,391.5165986439421,
ALHIC2201,66.32126408010012,,,,,,418.53285419274926,
ALHIC2201,66.32651821862349,,,,,,379.868005,
ALHIC2201,66.33251012145749,,,,,,379.3202518686388,
ALHIC2201,66.34028340080972,,,,,,380.49054277087214,
ALHIC2201,66.34805668016195,,,,,,380.4329634151296,
ALHIC2201,66.35582995951417,,,,,,380.4204555329866,
ALHIC2201,66.36361702,,,,,,417.68719668722633,
ALHIC2201,66.37142678347935,,,,,,414.6912842955968,
ALHIC2201,66.37923655,,,,,,415.7234033769399,
ALHIC2201,66.38704630788486,,,,,,418.7722055229164,
ALHIC2201,66.39485607008761,,,,,,421.4875435,
ALHIC2201,66.40263157894738,,,,,,392.5688366031313,
ALHIC2201,66.41040486,,,,,,395.39564647688513,
ALHIC2201,66.41817813765182,,,,,,403.71862015957527,
ALHIC2201,66.42595141700406,,,,,,410.0839018152437,
ALHIC2201,66.53257046979866,,,,,,440.7210982751757,
ALHIC2201,66.54432885906041,,,,,,432.5297438251171,
ALHIC2201,66.55254362416107,,,,,,427.5223849976003,
ALHIC2201,66.56075838926175,,,,,,419.3798023190802,
ALHIC2201,66.56895978,,,,,,433.3873191987754,
ALHIC2201,66.57711511789182,,,,,,431.7683512,
ALHIC2201,66.58527045769765,,,,,,430.5895758319591,
ALHIC2201,66.59345637583894,,,,,,400.3074247794677,
ALHIC2201,66.60167114,,,,,,398.3292901919709,
ALHIC2201,66.60988590604028,,,,,,400.4457389,
ALHIC2201,66.61805825242719,,,,,,414.7791964104969,
ALHIC2201,66.62621359223301,,,,,,414.1730443984959,
ALHIC2201,66.63436912751679,,,,,,415.9942824166894,
ALHIC2201,66.64258389261747,,,,,,419.04754133123424,
ALHIC2201,66.65667128987518,,,,,,439.2751338865479,
ALHIC2201,66.72673424,,,,,,421.0294216985484,
ALHIC2201,66.74158772,,,,,,418.1217083902328,
ALHIC2201,66.75644119,,,,,,412.9911886786269,
ALHIC2201,66.77129466,,,,,,406.4317741531424,
ALHIC2201,66.78614813327981,,,,,,404.2554238779447,
ALHIC2201,66.80100160578081,,,,,,407.2792884785744,
ALHIC2201,66.81585507828181,,,,,,414.798982,
ALHIC2201,66.83070855078282,,,,,,422.8018511417382,
ALHIC2201,66.84556202328383,,,,,,431.55263396535423,
ALHIC2201,66.86041549578484,,,,,,441.6519444504586,
ALHIC2201,66.87512043356082,,,,,,450.4056707430604,
ALHIC2201,66.88281213983865,,,,,,444.7264463299006,
ALHIC2201,66.89046484825202,,,,,,446.7305586172032,
ALHIC2201,66.89814331593738,,,,,,451.6046484,
ALHIC2201,66.90586712,,,,,,446.6168825750641,
ALHIC2201,66.9135824,,,,,,442.59581699558777,
ALHIC2201,66.92123511333077,,,,,,439.5531005090311,
ALHIC2201,66.92889000401446,,,,,,424.88492241902713,
ALHIC2201,66.93661380971498,,,,,,419.2513143209717,
ALHIC2201,66.94433762,,,,,,411.0431468637109,
ALHIC2201,66.95200537840952,,,,,,423.4179242512371,
ALHIC2201,66.95965809,,,,,,422.6491826157864,
ALHIC2201,66.96736049779206,,,,,,397.6183151271173,
ALHIC2201,66.97508430349258,,,,,,396.4766105071518,
ALHIC2201,66.98277564348828,,,,,,431.72744373452593,
ALHIC2201,66.99042835190166,,,,,,434.7912096809483,
ALHIC2201,66.99810718586913,,,,,,400.7303950186934,
ALHIC2201,67.00583099156965,,,,,,404.3919625109178,
ALHIC2201,67.01354590856704,,,,,,448.1969171972069,
ALHIC2201,67.02119861698041,,,,,,450.8977388360717,
ALHIC2201,67.02885387394622,,,,,,413.56360824022914,
ALHIC2201,67.03657767964674,,,,,,416.66278109792734,
ALHIC2201,67.04430148534726,,,,,,418.7289342936695,
ALHIC2201,67.05196888205917,,,,,,459.2891026425973,
ALHIC2201,67.05962159047253,,,,,,459.32820771348526,
ALHIC2201,67.06732436772381,,,,,,416.31175135255125,
ALHIC2201,67.07504817342434,,,,,,411.9868088829185,
ALHIC2201,67.08273914713791,,,,,,466.82171195124334,
ALHIC2201,67.09613138686132,,,,,,468.63095151049737,
ALHIC2201,67.11207452938918,,,,,,464.72497977955527,
ALHIC2201,67.12801767191702,,,,,,452.39157012611696,
ALHIC2201,67.13949673453708,,,,,,442.92271748335145,
ALHIC2201,67.14667438782264,,,,,,401.88188595459377,
ALHIC2201,67.15218729318333,,,,,,399.2149441592163,
ALHIC2201,67.15767191701883,,,,,,423.2765170604491,
ALHIC2201,67.16309259,,,,,,419.5228981940258,
ALHIC2201,67.16856386499008,,,,,,394.3657587204677,
ALHIC2201,67.17407677035077,,,,,,393.4981439911281,
ALHIC2201,67.17954545454546,,,,,,409.5306605698628,
ALHIC2201,67.18504522840345,,,,,,407.1189131589276,
ALHIC2201,67.19051479062621,,,,,,405.83656317220937,
ALHIC2201,67.19596625,,,,,,391.9195560577298,
ALHIC2201,67.20147915287889,,,,,,391.8836880609257,
ALHIC2201,67.20693622742989,,,,,,407.0384550093826,
ALHIC2201,67.21237223,,,,,,404.47329658152586,
ALHIC2201,67.21787200361828,,,,,,402.6913020053033,
ALHIC2201,67.22336863004634,,,,,,408.3476772241313,
ALHIC2201,67.22887155133425,,,,,,407.29572836558657,
ALHIC2201,67.23435843,,,,,,415.8669484811098,
ALHIC2201,67.23977910103727,,,,,,418.2085991809856,
ALHIC2201,67.24525810721377,,,,,,454.54951220115527,
ALHIC2201,67.25077101257446,,,,,,466.28388843770426,
ALHIC2201,67.25620053784095,,,,,,426.2546849,
ALHIC2201,67.26169832654908,,,,,,447.9922161804514,
ALHIC2201,67.26719810040706,,,,,,457.2972804892871,
ALHIC2201,67.27266049,,,,,,509.4213957773628,
ALHIC2201,67.27817339510258,,,,,,518.7043335372139,
ALHIC2201,67.28362274298887,,,,,,426.7603275388359,
ALHIC2201,67.28904341144833,,,,,,424.82901532324456,
ALHIC2201,67.29693125282678,,,,,,488.8028966453361,
ALHIC2201,67.30525148908009,,,,,,548.5783306304014,
ALHIC2201,67.31360244233379,,,,,,499.7961513,
ALHIC2201,67.32195234943747,,,,,,559.6802544334403,
ALHIC2201,67.33027363184081,,,,,,517.1029791,
ALHIC2201,67.33865320979484,,,,,,571.0463945520088,
ALHIC2201,67.34694482134782,,,,,,538.774885,
ALHIC2201,67.35535407015223,,,,,,576.7215206473129,
ALHIC2201,67.36362342819326,,,,,,577.6490743610054,
ALHIC2201,67.37203753957486,,,,,,575.4417349613249,
ALHIC2201,67.38063093622796,,,,,,582.6478467123661,
ALHIC2201,67.39781772953415,,,,,,597.8874368957077,
ALHIC2201,67.41500452284035,,,,,,607.6149174124603,
ALHIC2201,67.43219131614654,,,,,,612.8218133833681,
ALHIC2201,67.44937810945274,,,,,,606.7298914659216,
ALHIC2201,67.46656490275893,,,,,,601.0478847066212,
ALHIC2201,67.48375169606514,,,,,,597.7353164105048,
ALHIC2201,67.50093848937134,,,,,,597.8601011140458,
ALHIC2201,67.51812528267753,,,,,,599.2333892551743,
ALHIC2201,67.56989968321015,,,,,,573.6964448234542,
ALHIC2201,67.57818228630279,,,,,,595.4653066951239,
ALHIC2201,67.58658599382082,,,,,,592.5766545486027,
ALHIC2201,67.59490496304119,,,,,,553.3562264460677,
ALHIC2201,67.60322863027808,,,,,,575.6772919934168,
ALHIC2201,67.61163146779305,,,,,,545.1766947591041,
ALHIC2201,67.61991024287224,,,,,,539.0301797415909,
ALHIC2201,67.62827497425336,,,,,,555.6911647494194,
ALHIC2201,67.63663674762408,,,,,,534.7491360404689,
ALHIC2201,67.64491761071062,,,,,,551.9024133083656,
ALHIC2201,67.65332131822863,,,,,,555.5937010839999,
ALHIC2201,67.66164202745513,,,,,,565.0654997357396,
ALHIC2201,67.66996395,,,,,,558.8458684794159,
ALHIC2201,67.67836766220393,,,,,,557.0853357326796,
ALHIC2201,67.68664730728618,,,,,,597.0825279556936,
ALHIC2201,67.69501029866119,,,,,,559.9705414194132,
ALHIC2201,67.70337381203802,,,,,,600.8644055944611,
ALHIC2201,67.71165293511844,,,,,,564.7644041757495,
ALHIC2201,67.72005664263646,,,,,,569.6326514511314,
ALHIC2201,67.82773035,,,,,,591.548719,
ALHIC2201,67.83490521327015,,,,,,573.4510669,
ALHIC2201,67.84202451394759,,,,,,584.9978993015037,
ALHIC2201,67.84918415707516,,,,,,576.3657170375333,
ALHIC2201,67.85631868131868,,,,,,577.4311467,
ALHIC2201,67.86346310088017,,,,,,576.2441169610962,
ALHIC2201,67.87061284868977,,,,,,569.9607420024546,
ALHIC2201,67.87774204468518,,,,,,568.6572940041492,
ALHIC2201,67.88490701606086,,,,,,564.2293374473858,
ALHIC2201,67.89202098849019,,,,,,562.9517618816423,
ALHIC2201,67.89920118343196,,,,,,557.0795388514696,
ALHIC2201,67.90629993,,,,,,559.9602046696147,
ALHIC2201,67.91349535080305,,,,,,557.2687741895929,
ALHIC2201,67.92057887610021,,,,,,558.4306359152525,
ALHIC2201,67.92778267,,,,,,557.7024119436365,
ALHIC2201,67.93485781990522,,,,,,556.4943027826364,
ALHIC2201,67.94206161137441,,,,,,555.8219360156647,
ALHIC2201,67.94915046,,,,,,561.6652471,
ALHIC2201,67.95634055517942,,,,,,557.9447540494554,
ALHIC2201,67.96344463229079,,,,,,569.4545660730595,
ALHIC2201,67.97061949898443,,,,,,567.9159745,
ALHIC2201,67.97773879966188,,,,,,582.9934318809002,
ALHIC2201,67.98489844278944,,,,,,587.4291998447542,
ALHIC2201,67.99203296703297,,,,,,597.1585963,
ALHIC2201,67.99917738659445,,,,,,611.4255059015971,
ALHIC2201,68.00632713440406,,,,,,611.4472691271145,
ALHIC2201,68.01345633039946,,,,,,631.1341380804032,
ALHIC2201,68.03906491499227,,,,,,615.5574903734014,
ALHIC2201,68.04739427012278,,,,,,636.2752218669006,
ALHIC2201,68.05570941336971,,,,,,641.7182590040085,
ALHIC2201,68.06402455661664,,,,,,635.2144857,
ALHIC2201,68.07233969986358,,,,,,628.7534253828015,
ALHIC2201,68.08065688,,,,,,590.7521226,
ALHIC2201,68.08901081916538,,,,,,581.7465899576503,
ALHIC2201,68.09736476043277,,,,,,578.2324486,
ALHIC2201,68.10571870170016,,,,,,571.2727520846142,
ALHIC2201,68.11407230559344,,,,,,598.0127236999413,
ALHIC2201,68.12238744884037,,,,,,593.0437820247612,
ALHIC2201,68.13070259,,,,,,596.0775574758097,
ALHIC2201,68.13901773533424,,,,,,591.2116585923754,
ALHIC2201,68.14937244201909,,,,,,593.0908219,
ALHIC2201,68.19348387096775,,,,,,583.0923225622967,
ALHIC2201,68.20175453047777,,,,,,592.0842653764721,
ALHIC2201,68.20938065,,,,,,577.4857079,
ALHIC2201,68.21704516129033,,,,,,572.8763018,
ALHIC2201,68.22465403624383,,,,,,585.7932121740849,
ALHIC2201,68.23223228995059,,,,,,584.5546933831428,
ALHIC2201,68.23989677419355,,,,,,561.9238021357837,
ALHIC2201,68.24755354200988,,,,,,575.8334631426088,
ALHIC2201,68.25513179571664,,,,,,580.0178976633507,
ALHIC2201,68.26274838709678,,,,,,551.3318714238052,
